font,codepoint,name,source,n_wedges,confidence,doubtful_wedges,mean_wedge_confidence,rare_orientation_wedges,off_ink_tails,clamped_wedges,scale,in_font_per_metadata
Assurbanipal,0x12350,URUDA TIMES U,blank,0,,,,,,,,True
Assurbanipal,0x12354,,blank,0,,,,,,,,True
Assurbanipal,0x12356,,blank,0,,,,,,,,True
Assurbanipal,0x12357,USH2,blank,0,,,,,,,,True
Assurbanipal,0x12358,,blank,0,,,,,,,,True
Assurbanipal,0x12359,UTUKI,blank,0,,,,,,,,True
Assurbanipal,0x12361,,blank,0,,,,,,,,True
Assurbanipal,0x12367,ZIB KABA TENU,blank,0,,,,,,,,True
Assurbanipal,0x12369,ZIZ2,blank,0,,,,,,,,True
Assurbanipal,0x1236b,ZU5,blank,0,,,,,,,,True
Assurbanipal,0x1236c,ZU5 TIMES A,blank,0,,,,,,,,True
Assurbanipal,0x1236f,,blank,0,,,,,,,,True
Assurbanipal,0x1237e,,blank,0,,,,,,,,True
Assurbanipal,0x12381,,blank,0,,,,,,,,True
Assurbanipal,0x12382,,blank,0,,,,,,,,True
Assurbanipal,0x12385,,blank,0,,,,,,,,True
Assurbanipal,0x12398,UM TIMES ME,blank,0,,,,,,,,True
Santakku,0x12001,A TIMES A,blank,0,,,,,,,,False
Santakku,0x12002,A TIMES BAD,blank,0,,,,,,,,False
Santakku,0x12003,,blank,0,,,,,,,,False
Santakku,0x12004,A TIMES HA,blank,0,,,,,,,,False
Santakku,0x12005,A TIMES IGI,blank,0,,,,,,,,False
Santakku,0x12006,A TIMES LAGAR GUNU,blank,0,,,,,,,,False
Santakku,0x12007,A TIMES MUSH,blank,0,,,,,,,,False
Santakku,0x12008,A TIMES SAG,blank,0,,,,,,,,False
Santakku,0x1200b,AB TIMES ASH2,blank,0,,,,,,,,False
Santakku,0x1200c,AB TIMES DUN3 GUNU,blank,0,,,,,,,,False
Santakku,0x1200d,AB TIMES GAL,blank,0,,,,,,,,False
Santakku,0x1200e,AB TIMES GAN2 TENU,blank,0,,,,,,,,False
Santakku,0x12010,AB TIMES IGI GUNU,blank,0,,,,,,,,False
Santakku,0x12011,AB TIMES IMIN,blank,0,,,,,,,,False
Santakku,0x12012,AB TIMES LAGAB,blank,0,,,,,,,,False
Santakku,0x12013,AB TIMES SHESH,blank,0,,,,,,,,False
Santakku,0x12017,AB2 TIMES BALAG,blank,0,,,,,,,,False
Santakku,0x12018,AB2 TIMES GAN2 TENU,blank,0,,,,,,,,False
Santakku,0x12019,AB2 TIMES ME PLUS EN,blank,0,,,,,,,,False
Santakku,0x1201a,AB2 TIMES SHA3,blank,0,,,,,,,,False
Santakku,0x1201b,AB2 TIMES TAK4,blank,0,,,,,,,,False
Santakku,0x1201e,AK TIMES ERIN2,blank,0,,,,,,,,False
Santakku,0x1201f,AK TIMES SHITA PLUS GISH,blank,0,,,,,,,,False
Santakku,0x12021,AL TIMES AL,blank,0,,,,,,,,False
Santakku,0x12022,AL TIMES DIM2,blank,0,,,,,,,,False
Santakku,0x12023,AL TIMES GISH,blank,0,,,,,,,,False
Santakku,0x12024,AL TIMES HA,blank,0,,,,,,,,False
Santakku,0x12025,AL TIMES KAD3,blank,0,,,,,,,,False
Santakku,0x12026,AL TIMES KI,blank,0,,,,,,,,False
Santakku,0x12027,AL TIMES SHE,blank,0,,,,,,,,False
Santakku,0x12028,AL TIMES USH,blank,0,,,,,,,,False
Santakku,0x1202e,AN OVER AN,blank,0,,,,,,,,False
Santakku,0x12030,AN PLUS NAGA OPPOSING AN PLUS NAGA,blank,0,,,,,,,,False
Santakku,0x12031,AN PLUS NAGA SQUARED,blank,0,,,,,,,,False
Santakku,0x12035,ARAD TIMES KUR,blank,0,,,,,,,,False
Santakku,0x12036,,blank,0,,,,,,,,False
Santakku,0x12037,ASAL2,blank,0,,,,,,,,False
Santakku,0x1203a,ASH KABA TENU,blank,0,,,,,,,,False
Santakku,0x1203b,ASH OVER ASH TUG2 OVER TUG2 TUG2 OVER TUG2 PAP,blank,0,,,,,,,,False
Santakku,0x1203c,CUNEIFORM SIGN ASH OVER ASH OVER ASH & TAB,blank,0,,,,,,,,False
Santakku,0x1203d,ASH OVER ASH OVER ASH CROSSING ASH OVER ASH OVER ASH,blank,0,,,,,,,,False
Santakku,0x12042,,blank,0,,,,,,,,False
Santakku,0x12043,,blank,0,,,,,,,,False
Santakku,0x12045,,blank,0,,,,,,,,False
Santakku,0x1204a,BI TIMES A,blank,0,,,,,,,,False
Santakku,0x1204b,BI TIMES GAR,blank,0,,,,,,,,False
Santakku,0x1204c,BI TIMES IGI GUNU,blank,0,,,,,,,,False
Santakku,0x1204e,BU OVER BU AB,blank,0,,,,,,,,False
Santakku,0x1204f,,blank,0,,,,,,,,False
Santakku,0x12050,BU CROSSING BU,blank,0,,,,,,,,False
Santakku,0x12051,BULUG OVER BULUG,blank,0,,,,,,,,False
Santakku,0x12052,,blank,0,,,,,,,,False
Santakku,0x12054,BUR2,blank,0,,,,,,,,False
Santakku,0x12057,DAG KISIM5 TIMES A PLUS MASH,blank,0,,,,,,,,False
Santakku,0x12058,DAG KISIM5 TIMES AMAR,blank,0,,,,,,,,False
Santakku,0x12059,DAG KISIM5 TIMES BALAG,blank,0,,,,,,,,False
Santakku,0x1205a,DAG KISIM5 TIMES BI,blank,0,,,,,,,,False
Santakku,0x1205b,DAG KISIM5 TIMES GA,blank,0,,,,,,,,False
Santakku,0x1205c,,blank,0,,,,,,,,False
Santakku,0x1205d,DAG KISIM5 TIMES GI,blank,0,,,,,,,,False
Santakku,0x1205e,DAG KISIM5 TIMES GIR2,blank,0,,,,,,,,False
Santakku,0x1205f,DAG KISIM5 TIMES GUD,blank,0,,,,,,,,False
Santakku,0x12060,DAG KISIM5 TIMES HA,blank,0,,,,,,,,False
Santakku,0x12061,DAG KISIM5 TIMES IR,blank,0,,,,,,,,False
Santakku,0x12062,DAG KISIM5 TIMES IR PLUS LU,blank,0,,,,,,,,False
Santakku,0x12063,DAG KISIM5 TIMES KAK,blank,0,,,,,,,,False
Santakku,0x12064,DAG KISIM5 TIMES LA,blank,0,,,,,,,,False
Santakku,0x12065,DAG KISIM5 TIMES LU,blank,0,,,,,,,,False
Santakku,0x12066,DAG KISIM5 TIMES LU PLUS MASH2,blank,0,,,,,,,,False
Santakku,0x12067,DAG KISIM5 TIMES LUM,blank,0,,,,,,,,False
Santakku,0x12068,DAG KISIM5 TIMES NE,blank,0,,,,,,,,False
Santakku,0x12069,DAG KISIM5 TIMES PAP PLUS PAP,blank,0,,,,,,,,False
Santakku,0x1206a,DAG KISIM5 TIMES SI,blank,0,,,,,,,,False
Santakku,0x1206b,DAG KISIM5 TIMES TAK4,blank,0,,,,,,,,False
Santakku,0x1206c,DAG KISIM5 TIMES U2 PLUS GIR2,blank,0,,,,,,,,False
Santakku,0x1206d,DAG KISIM5 TIMES USH,blank,0,,,,,,,,False
Santakku,0x12071,DARA4,blank,0,,,,,,,,False
Santakku,0x12078,CUNEIFORM SIGN DIN KASKAL U GUNU DISH,blank,0,,,,,,,,False
Santakku,0x1207f,,blank,0,,,,,,,,False
Santakku,0x12080,DUB2,blank,0,,,,,,,,False
Santakku,0x12082,DUGUD,blank,0,,,,,,,,False
Santakku,0x12083,DUH,blank,0,,,,,,,,False
Santakku,0x12085,DUN3,blank,0,,,,,,,,False
Santakku,0x1208b,E TIMES PAP,blank,0,,,,,,,,False
Santakku,0x1208c,E OVER E NUN OVER NUN,blank,0,,,,,,,,False
Santakku,0x1208e,,blank,0,,,,,,,,False
Santakku,0x1208f,E2 TIMES GAR,blank,0,,,,,,,,False
Santakku,0x12090,E2 TIMES MI,blank,0,,,,,,,,False
Santakku,0x12091,E2 TIMES SAL,blank,0,,,,,,,,False
Santakku,0x12092,E2 TIMES SCHE(standard),blank,0,,,,,,,,False
Santakku,0x12093,,blank,0,,,,,,,,False
Santakku,0x12098,EN TIMES GAN2,blank,0,,,,,,,,False
Santakku,0x1209a,EN TIMES ME,blank,0,,,,,,,,False
Santakku,0x1209b,EN CROSSING EN,blank,0,,,,,,,,False
Santakku,0x1209c,,blank,0,,,,,,,,False
Santakku,0x1209d,EN SQUARED,blank,0,,,,,,,,False
Santakku,0x120a2,EZEN TIMES A,blank,0,,,,,,,,False
Santakku,0x120a3,EZEN TIMES A PLUS LAL,blank,0,,,,,,,,False
Santakku,0x120a4,EZEN TIMES A PLUS LAL TIMES LAL,blank,0,,,,,,,,False
Santakku,0x120a5,,blank,0,,,,,,,,False
Santakku,0x120a7,,blank,0,,,,,,,,False
Santakku,0x120a8,,blank,0,,,,,,,,False
Santakku,0x120a9,EZEN TIMES HA,blank,0,,,,,,,,False
Santakku,0x120aa,,blank,0,,,,,,,,False
Santakku,0x120ab,EZEN TIMES IGI GUNU,blank,0,,,,,,,,False
Santakku,0x120ac,EZEN TIMES KASKAL,blank,0,,,,,,,,False
Santakku,0x120ad,EZEN TIMES KASKAL SQUARED,blank,0,,,,,,,,False
Santakku,0x120ae,EZEN TIMES KU3,blank,0,,,,,,,,False
Santakku,0x120af,EZEN TIMES LA,blank,0,,,,,,,,False
Santakku,0x120b0,EZEN TIMES LAL TIMES LAL,blank,0,,,,,,,,False
Santakku,0x120b1,EZEN TIMES LI,blank,0,,,,,,,,False
Santakku,0x120b2,EZEN TIMES LU,blank,0,,,,,,,,False
Santakku,0x120b3,EZEN TIMES U2,blank,0,,,,,,,,False
Santakku,0x120b4,EZEN TIMES UD,blank,0,,,,,,,,False
Santakku,0x120b6,GA GUNU,blank,0,,,,,,,,False
Santakku,0x120b8,GA2 TIMES A PLUS DA PLUS HA,blank,0,,,,,,,,False
Santakku,0x120b9,,blank,0,,,,,,,,False
Santakku,0x120ba,GA2 TIMES A PLUS IGI,blank,0,,,,,,,,False
Santakku,0x120bb,,blank,0,,,,,,,,False
Santakku,0x120bd,GÁ×A,blank,0,,,,,,,,False
Santakku,0x120be,E2 TIMES A PLUS HA PLUS DA(sic!),blank,0,,,,,,,,False
Santakku,0x120bf,GA2 TIMES BAD,blank,0,,,,,,,,False
Santakku,0x120c0,,blank,0,,,,,,,,False
Santakku,0x120c1,,blank,0,,,,,,,,False
Santakku,0x120c2,GA2 TIMES BUR PLUS RA,blank,0,,,,,,,,False
Santakku,0x120c3,GA2 TIMES DA,blank,0,,,,,,,,False
Santakku,0x120c4,GA2 TIMES DI,blank,0,,,,,,,,False
Santakku,0x120c5,GA2 TIMES DIM TIMES SHE,blank,0,,,,,,,,False
Santakku,0x120c6,GA2 TIMES DUB,blank,0,,,,,,,,False
Santakku,0x120c7,,blank,0,,,,,,,,False
Santakku,0x120c8,GA2 TIMES EL PLUS LA,blank,0,,,,,,,,False
Santakku,0x120c9,GA2 TIMES EN,blank,0,,,,,,,,False
Santakku,0x120ca,GA2 TIMES EN TIMES GAN2 TENU,blank,0,,,,,,,,False
Santakku,0x120cb,GA2 TIMES GAN2 TENU,blank,0,,,,,,,,False
Santakku,0x120cc,GA2 TIMES GAR,blank,0,,,,,,,,False
Santakku,0x120cd,GA2 TIMES GI,blank,0,,,,,,,,False
Santakku,0x120ce,GA2 TIMES GI4,blank,0,,,,,,,,False
Santakku,0x120cf,,blank,0,,,,,,,,False
Santakku,0x120d0,GA2 TIMES GIR2 PLUS SU,blank,0,,,,,,,,False
Santakku,0x120d1,GA2 TIMES HA PLUS LU PLUS ESH2,blank,0,,,,,,,,False
Santakku,0x120d2,,blank,0,,,,,,,,False
Santakku,0x120d3,GA2 TIMES HAL PLUS LA,blank,0,,,,,,,,False
Santakku,0x120d4,GA2 TIMES HI PLUS LI,blank,0,,,,,,,,False
Santakku,0x120d5,GA2 TIMES HUB2,blank,0,,,,,,,,False
Santakku,0x120d6,GA2 TIMES IGI GUNU,blank,0,,,,,,,,False
Santakku,0x120d7,GA2 TIMES ISH PLUS HU PLUS ASH,blank,0,,,,,,,,False
Santakku,0x120d8,GA2 TIMES KAK,blank,0,,,,,,,,False
Santakku,0x120d9,GA2 TIMES KASKAL,blank,0,,,,,,,,False
Santakku,0x120da,,blank,0,,,,,,,,False
Santakku,0x120db,GA2 TIMES KID PLUS LAL,blank,0,,,,,,,,False
Santakku,0x120dc,GA2 TIMES KU3 PLUS AN,blank,0,,,,,,,,False
Santakku,0x120dd,,blank,0,,,,,,,,False
Santakku,0x120de,GA2 TIMES ME PLUS EN,blank,0,,,,,,,,False
Santakku,0x120df,GA2 TIMES MI(standard),blank,0,,,,,,,,False
Santakku,0x120e0,GA2 TIMES NUN,blank,0,,,,,,,,False
Santakku,0x120e3,GA2 TIMES SAL,blank,0,,,,,,,,False
Santakku,0x120e4,GA2 TIMES SAR,blank,0,,,,,,,,False
Santakku,0x120e5,GA2 TIMES SHE,blank,0,,,,,,,,False
Santakku,0x120e6,GA2 TIMES SHE PLUS TUR,blank,0,,,,,,,,False
Santakku,0x120e7,GA2 TIMES SHID,blank,0,,,,,,,,False
Santakku,0x120e8,GA2 TIMES SUM,blank,0,,,,,,,,False
Santakku,0x120e9,GA2 TIMES TAK4,blank,0,,,,,,,,False
Santakku,0x120ea,GA2 TIMES U,blank,0,,,,,,,,False
Santakku,0x120eb,GA2 TIMES UD,blank,0,,,,,,,,False
Santakku,0x120ec,,blank,0,,,,,,,,False
Santakku,0x120ed,,blank,0,,,,,,,,False
Santakku,0x120ef,,blank,0,,,,,,,,False
Santakku,0x120f1,GAD OVER GAD GAR OVER GAR,blank,0,,,,,,,,False
Santakku,0x120f3,GAL GAD OVER GAD GAR OVER GAR,blank,0,,,,,,,,False
Santakku,0x120f4,GALAM,blank,0,,,,,,,,False
Santakku,0x120f8,GAN2 TENU,blank,0,,,,,,,,False
Santakku,0x120f9,GAN2 OVER GAN2,blank,0,,,,,,,,False
Santakku,0x120fa,GAN2 CROSSING GAN2,blank,0,,,,,,,,False
Santakku,0x120fd,GASHAN,blank,0,,,,,,,,False
Santakku,0x120ff,GESHTIN TIMES KUR,blank,0,,,,,,,,False
Santakku,0x12101,GI TIMES E,blank,0,,,,,,,,False
Santakku,0x12102,,blank,0,,,,,,,,False
Santakku,0x12105,GI4 OVER GI4,blank,0,,,,,,,,False
Santakku,0x12106,GI4 CROSSING GI4,blank,0,,,,,,,,False
Santakku,0x12107,GIDIM,blank,0,,,,,,,,False
Santakku,0x1210b,GIR3 TIMES A PLUS IGI,blank,0,,,,,,,,False
Santakku,0x1210c,GIR3 TIMES GAN2 TENU,blank,0,,,,,,,,False
Santakku,0x1210d,GIR3 TIMES IGI,blank,0,,,,,,,,False
Santakku,0x1210e,GIR3 TIMES LU PLUS IGI,blank,0,,,,,,,,False
Santakku,0x1210f,GIR3 TIMES PA,blank,0,,,,,,,,False
Santakku,0x12110,GISAL,blank,0,,,,,,,,False
Santakku,0x12113,GISH TIMES BAD,blank,0,,,,,,,,False
Santakku,0x12114,,blank,0,,,,,,,,False
Santakku,0x12115,GISH TENU,blank,0,,,,,,,,False
Santakku,0x12117,GU CROSSING GU,blank,0,,,,,,,,False
Santakku,0x1211a,,blank,0,,,,,,,,False
Santakku,0x1211b,GU2 TIMES NUN,blank,0,,,,,,,,False
Santakku,0x1211c,,blank,0,,,,,,,,False
Santakku,0x1211d,GU2 GUNU & KAK,blank,0,,,,,,,,False
Santakku,0x1211f,GUD TIMES A PLUS KUR,blank,0,,,,,,,,False
Santakku,0x12121,GUD OVER GUD LUGAL,blank,0,,,,,,,,False
Santakku,0x12126,GUR7,blank,0,,,,,,,,False
Santakku,0x12127,GURUN,blank,0,,,,,,,,False
Santakku,0x12128,GURUSH,blank,0,,,,,,,,False
Santakku,0x1212a,HA TENU,blank,0,,,,,,,,False
Santakku,0x1212e,HI TIMES ASH,blank,0,,,,,,,,False
Santakku,0x12131,HI TIMES DISH,blank,0,,,,,,,,False
Santakku,0x12133,HI TIMES KIN,blank,0,,,,,,,,False
Santakku,0x12135,HI TIMES SHE,blank,0,,,,,,,,False
Santakku,0x12136,HI TIMES U,blank,0,,,,,,,,False
Santakku,0x12139,,blank,0,,,,,,,,False
Santakku,0x1213a,,blank,0,,,,,,,,False
Santakku,0x1213b,,blank,0,,,,,,,,False
Santakku,0x1213c,,blank,0,,,,,,,,False
Santakku,0x12142,IDIM,blank,0,,,,,,,,False
Santakku,0x12143,IDIM OVER IDIM BUR,blank,0,,,,,,,,False
Santakku,0x12144,,blank,0,,,,,,,,False
Santakku,0x12149,IGI OVER IGI SHIR OVER SHIR UD OVER UD,blank,0,,,,,,,,False
Santakku,0x1214c,IL TIMES GAN2 TENU,blank,0,,,,,,,,False
Santakku,0x1214f,IM TIMES TAK4,blank,0,,,,,,,,False
Santakku,0x12150,IM CROSSING IM,blank,0,,,,,,,,False
Santakku,0x12151,,blank,0,,,,,,,,False
Santakku,0x12152,IM SQUARED,blank,0,,,,,,,,False
Santakku,0x12153,IMIN,blank,0,,,,,,,,False
Santakku,0x12158,KA TIMES A,blank,0,,,,,,,,False
Santakku,0x12159,,blank,0,,,,,,,,False
Santakku,0x1215a,KA TIMES AD PLUS KU3,blank,0,,,,,,,,False
Santakku,0x1215b,KA TIMES ASH2,blank,0,,,,,,,,False
Santakku,0x1215c,KA TIMES BAD,blank,0,,,,,,,,False
Santakku,0x1215d,KA TIMES BALAG,blank,0,,,,,,,,False
Santakku,0x1215e,KA TIMES BAR,blank,0,,,,,,,,False
Santakku,0x1215f,,blank,0,,,,,,,,False
Santakku,0x12160,KA TIMES ERIN2,blank,0,,,,,,,,False
Santakku,0x12161,KA TIMES ESH2,blank,0,,,,,,,,False
Santakku,0x12162,KA TIMES GA,blank,0,,,,,,,,False
Santakku,0x12163,,blank,0,,,,,,,,False
Santakku,0x12166,KA TIMES GAR PLUS SHA3 PLUS A,blank,0,,,,,,,,False
Santakku,0x12167,,blank,0,,,,,,,,False
Santakku,0x12168,KA TIMES GIR2,blank,0,,,,,,,,False
Santakku,0x12169,,blank,0,,,,,,,,False
Santakku,0x1216a,KA TIMES GISH CROSSING GISH,blank,0,,,,,,,,False
Santakku,0x1216b,KA TIMES GU,blank,0,,,,,,,,False
Santakku,0x1216c,KA TIMES GUR7,blank,0,,,,,,,,False
Santakku,0x1216d,KA TIMES IGI,blank,0,,,,,,,,False
Santakku,0x1216e,KA TIMES IM,blank,0,,,,,,,,False
Santakku,0x1216f,KA TIMES KAK,blank,0,,,,,,,,False
Santakku,0x12170,KA TIMES KI,blank,0,,,,,,,,False
Santakku,0x12171,,blank,0,,,,,,,,False
Santakku,0x12172,KA TIMES LI,blank,0,,,,,,,,False
Santakku,0x12173,,blank,0,,,,,,,,False
Santakku,0x12174,KA TIMES ME,blank,0,,,,,,,,False
Santakku,0x12175,KA TIMES ME PLUS DU,blank,0,,,,,,,,False
Santakku,0x12176,KA TIMES ME PLUS GI,blank,0,,,,,,,,False
Santakku,0x12177,KA TIMES ME PLUS TE,blank,0,,,,,,,,False
Santakku,0x12178,KA TIMES MI,blank,0,,,,,,,,False
Santakku,0x12179,,blank,0,,,,,,,,False
Santakku,0x1217a,KA TIMES NE,blank,0,,,,,,,,False
Santakku,0x1217b,KA TIMES NUN,blank,0,,,,,,,,False
Santakku,0x1217c,KA TIMES PI,blank,0,,,,,,,,False
Santakku,0x1217d,KA TIMES RU,blank,0,,,,,,,,False
Santakku,0x1217e,KA TIMES SA,blank,0,,,,,,,,False
Santakku,0x1217f,KA TIMES SAR,blank,0,,,,,,,,False
Santakku,0x12180,KA TIMES SHA,blank,0,,,,,,,,False
Santakku,0x12181,KA TIMES SHE,blank,0,,,,,,,,False
Santakku,0x12182,KA TIMES SHID,blank,0,,,,,,,,False
Santakku,0x12183,KA TIMES SHU,blank,0,,,,,,,,False
Santakku,0x12184,KA TIMES SIG,blank,0,,,,,,,,False
Santakku,0x12185,,blank,0,,,,,,,,False
Santakku,0x12186,,blank,0,,,,,,,,False
Santakku,0x12187,KA TIMES U,blank,0,,,,,,,,False
Santakku,0x12188,KA TIMES U2,blank,0,,,,,,,,False
Santakku,0x12189,KA TIMES UD,blank,0,,,,,,,,False
Santakku,0x1218a,,blank,0,,,,,,,,False
Santakku,0x1218b,KA TIMES USH,blank,0,,,,,,,,False
Santakku,0x1218c,,blank,0,,,,,,,,False
Santakku,0x1218e,,blank,0,,,,,,,,False
Santakku,0x12190,KAD2,blank,0,,,,,,,,False
Santakku,0x12191,KAD3,blank,0,,,,,,,,False
Santakku,0x12193,KAD5,blank,0,,,,,,,,False
Santakku,0x12194,,blank,0,,,,,,,,False
Santakku,0x12196,,blank,0,,,,,,,,False
Santakku,0x12198,KAL TIMES BAD,blank,0,,,,,,,,False
Santakku,0x12199,KAL CROSSING KAL,blank,0,,,,,,,,False
Santakku,0x1219a,KAM2 (wrong!),blank,0,,,,,,,,False
Santakku,0x1219b,KAM4,blank,0,,,,,,,,False
Santakku,0x1219d,KASKAL LAGAB TIMES U OVER LAGAB TIMES U,blank,0,,,,,,,,False
Santakku,0x1219e,KASKAL OVER KASKAL LAGAB TIMES U OVER LAGAB TIMES U,blank,0,,,,,,,,False
Santakku,0x121a1,KI TIMES BAD,blank,0,,,,,,,,False
Santakku,0x121a2,KI TIMES U,blank,0,,,,,,,,False
Santakku,0x121a3,KI TIMES UD,blank,0,,,,,,,,False
Santakku,0x121a8,KISIM5,blank,0,,,,,,,,False
Santakku,0x121a9,KISIM5 OVER KISIM5,blank,0,,,,,,,,False
Santakku,0x121ab,KU OVER HI TIMES ASH2 KU OVER HI TIMES ASH2,blank,0,,,,,,,,False
Santakku,0x121ae,,blank,0,,,,,,,,False
Santakku,0x121b1,KUL GUNU,blank,0,,,,,,,,False
Santakku,0x121b4,KUR OPPOSING KUR,blank,0,,,,,,,,False
Santakku,0x121b6,,blank,0,,,,,,,,False
Santakku,0x121ba,LAGAB TIMES A PLUS DA PLUS HA,blank,0,,,,,,,,False
Santakku,0x121bb,LAGAB TIMES A PLUS GAR,blank,0,,,,,,,,False
Santakku,0x121bc,LAGAB TIMES A PLUS LAL,blank,0,,,,,,,,False
Santakku,0x121bd,LAGAB TIMES AL,blank,0,,,,,,,,False
Santakku,0x121be,LAGAB TIMES AN,blank,0,,,,,,,,False
Santakku,0x121bf,LAGAB TIMES ASH ZIDA TENU,blank,0,,,,,,,,False
Santakku,0x121c1,LAGAB TIMES BI,blank,0,,,,,,,,False
Santakku,0x121c2,LAGAB TIMES DAR,blank,0,,,,,,,,False
Santakku,0x121c3,LAGAB TIMES EN,blank,0,,,,,,,,False
Santakku,0x121c4,LAGAB TIMES GA,blank,0,,,,,,,,False
Santakku,0x121c5,LAGAB TIMES GAR,blank,0,,,,,,,,False
Santakku,0x121c6,LAGAB TIMES GUD,blank,0,,,,,,,,False
Santakku,0x121c8,LAGAB TIMES HA,blank,0,,,,,,,,False
Santakku,0x121ca,LAGAB TIMES HI TIMES NUN,blank,0,,,,,,,,False
Santakku,0x121cb,LAGAB TIMES IGI GUNU,blank,0,,,,,,,,False
Santakku,0x121cc,LAGAB TIMES IM,blank,0,,,,,,,,False
Santakku,0x121cd,,blank,0,,,,,,,,False
Santakku,0x121ce,,blank,0,,,,,,,,False
Santakku,0x121cf,LAGAB TIMES KI,blank,0,,,,,,,,False
Santakku,0x121d0,LAGAB TIMES KIN,blank,0,,,,,,,,False
Santakku,0x121d1,LAGAB TIMES KU3,blank,0,,,,,,,,False
Santakku,0x121d3,LAGAB TIMES KUL PLUS HI PLUS A,blank,0,,,,,,,,False
Santakku,0x121d4,LAGAB TIMES LAGAB,blank,0,,,,,,,,False
Santakku,0x121d5,LAGAB TIMES LISH,blank,0,,,,,,,,False
Santakku,0x121d6,LAGAB TIMES LU,blank,0,,,,,,,,False
Santakku,0x121d7,LAGAB TIMES LUL,blank,0,,,,,,,,False
Santakku,0x121d8,LAGAB TIMES ME,blank,0,,,,,,,,False
Santakku,0x121d9,LAGAB TIMES ME PLUS EN,blank,0,,,,,,,,False
Santakku,0x121da,LAGAB TIMES MUSH,blank,0,,,,,,,,False
Santakku,0x121db,LAGAB TIMES NE,blank,0,,,,,,,,False
Santakku,0x121dc,LAGAB TIMES SHE PLUS SUM,blank,0,,,,,,,,False
Santakku,0x121dd,LAGAB TIMES SHITA PLUS GISH PLUS ERIN2,blank,0,,,,,,,,False
Santakku,0x121de,LAGAB TIMES SHITA PLUS GISH TENU,blank,0,,,,,,,,False
Santakku,0x121df,LAGAB TIMES SHU2,blank,0,,,,,,,,False
Santakku,0x121e0,LAGAB TIMES SHU2 PLUS SHU2,blank,0,,,,,,,,False
Santakku,0x121e2,,blank,0,,,,,,,,False
Santakku,0x121e3,LAGAB TIMES TAK4,blank,0,,,,,,,,False
Santakku,0x121e4,LAGAB TIMES TE PLUS A PLUS SU PLUS NA,blank,0,,,,,,,,False
Santakku,0x121e6,LAGAB TIMES U PLUS A,blank,0,,,,,,,,False
Santakku,0x121e7,LAGAB TIMES U PLUS U PLUS U,blank,0,,,,,,,,False
Santakku,0x121e8,LAGAB TIMES U2 PLUS ASH,blank,0,,,,,,,,False
Santakku,0x121e9,LAGAB TIMES UD,blank,0,,,,,,,,False
Santakku,0x121ea,LAGAB TIMES USH,blank,0,,,,,,,,False
Santakku,0x121eb,LAGAB SQUARED,blank,0,,,,,,,,False
Santakku,0x121ed,LAGAR TIMES SHE,blank,0,,,,,,,,False
Santakku,0x121ee,LAGAR TIMES SHE PLUS SUM,blank,0,,,,,,,,False
Santakku,0x121f0,LAGAR GUNU OVER LAGAR GUNU SHE,blank,0,,,,,,,,False
Santakku,0x121f1,,blank,0,,,,,,,,False
Santakku,0x121f5,LAM TIMES KUR,blank,0,,,,,,,,False
Santakku,0x121f6,,blank,0,,,,,,,,False
Santakku,0x121f8,LIL,blank,0,,,,,,,,False
Santakku,0x121f9,LIMMU2,blank,0,,,,,,,,False
Santakku,0x121fc,LU TIMES BAD,blank,0,,,,,,,,False
Santakku,0x121fe,LU2 TIMES AL,blank,0,,,,,,,,False
Santakku,0x121ff,LU2 TIMES BAD,blank,0,,,,,,,,False
Santakku,0x12200,LU2 TIMES ESH2,blank,0,,,,,,,,False
Santakku,0x12201,LU2 TIMES ESH2 TENU,blank,0,,,,,,,,False
Santakku,0x12202,LU2 TIMES GAN2 TENU,blank,0,,,,,,,,False
Santakku,0x12203,LU2 TIMES HI TIMES BAD,blank,0,,,,,,,,False
Santakku,0x12204,LU2 TIMES IM,blank,0,,,,,,,,False
Santakku,0x12205,LU2 TIMES KAD2,blank,0,,,,,,,,False
Santakku,0x12206,LU2 TIMES KAD3,blank,0,,,,,,,,False
Santakku,0x12207,,blank,0,,,,,,,,False
Santakku,0x12208,LU2 TIMES KI,blank,0,,,,,,,,False
Santakku,0x12209,,blank,0,,,,,,,,False
Santakku,0x1220a,LU2 TIMES LAGAB,blank,0,,,,,,,,False
Santakku,0x1220b,LU2 TIMES ME PLUS EN,blank,0,,,,,,,,False
Santakku,0x1220c,LU2 TIMES NE,blank,0,,,,,,,,False
Santakku,0x1220d,,blank,0,,,,,,,,False
Santakku,0x1220e,,blank,0,,,,,,,,False
Santakku,0x1220f,LU2 TIMES SIK2 PLUS BU,blank,0,,,,,,,,False
Santakku,0x12210,LU2 TIMES TUG2,blank,0,,,,,,,,False
Santakku,0x12211,LU2 TENU,blank,0,,,,,,,,False
Santakku,0x12212,LU2 CROSSING LU2,blank,0,,,,,,,,False
Santakku,0x12213,LU2 OPPOSING LU2,blank,0,,,,,,,,False
Santakku,0x12214,LU2 SQUARED,blank,0,,,,,,,,False
Santakku,0x12215,LU2 SHESHIG,blank,0,,,,,,,,False
Santakku,0x12216,LU3,blank,0,,,,,,,,False
Santakku,0x12218,LUGAL OVER LUGAL,blank,0,,,,,,,,False
Santakku,0x12219,LUGAL OPPOSING LUGAL,blank,0,,,,,,,,False
